Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
6.4879999999999995,42,70005.51,51.92,Customizable systematic service-desk,West Chloeborough,1,Equatorial Guinea,2016-02-14 22:23:30,1
7.981999999999999,26,51512.66,89.312,Function-based directional productivity,Jayville,1,Micronesia,2016-07-17 22:04:54,0
4.803,40,25598.75,53.839999999999996,Networked stable array,East Lindsey,1,Malta,2016-06-02 22:16:08,1
3.2990000000000004,45,49282.87,70.98400000000001,Phased full-range hardware,Masseyshire,0,Ecuador,2016-04-30 19:42:04,1
7.4879999999999995,27,67240.25,70.068,Organized empowering policy,Sarahton,1,Sudan,2016-04-17 06:58:18,0
3.649,52,42136.33,78.644,Object-based system-worthy superstructure,Ryanhaven,1,Lao People's Democratic Republic,2016-03-09 00:41:46,1
8.804,45,62589.84,76.46799999999999,Profound explicit hardware,Lake Deborahburgh,1,Saint Vincent and the Grenadines,2016-03-07 20:02:51,0
4.57,33,67384.31,60.448,Self-enabling multimedia system engine,New Williammouth,1,Switzerland,2016-05-26 10:33:00,1
8.238,35,25603.93,63.839999999999996,Polarized analyzing intranet,Port Blake,0,Spain,2016-07-18 01:36:37,1
5.268,23,39616.0,59.67999999999999,Vision-oriented attitude-oriented Internet solution,West Richard,1,Turks and Caicos Islands,2016-07-16 05:56:42,1
6.559,47,28265.81,48.724000000000004,Digitized disintermediate ability,Brandymouth,0,Indonesia,2016-03-22 06:41:38,1
6.565,25,63879.72,89.96799999999999,Intuitive explicit firmware,Sandraville,1,Cook Islands,2016-06-03 06:34:44,0
4.384,36,70592.81,66.96799999999999,Public-key real-time definition,Port Jessica,0,Australia,2016-06-28 09:19:06,1
6.769,37,76408.19,86.628,Monitored content-based implementation,Lake Jasonchester,0,Finland,2016-07-18 18:33:05,0
7.837000000000001,24,55015.08,82.908,Quality-focused zero-defect budgetary management,Pearsonfort,0,Pakistan,2016-01-23 04:47:37,0
8.145999999999999,29,51636.12,92.616,Intuitive fresh-thinking moderator,Sellerstown,0,Ireland,2016-02-29 11:00:06,0
4.747999999999999,31,29359.2,56.536,Reverse-engineered 24hour hardware,Yuton,0,Eritrea,2016-06-30 00:19:33,1
7.515000000000001,33,71296.67,87.796,Synchronized zero tolerance product,Smithtown,1,France,2016-06-19 18:19:38,0
7.876,24,46422.76,87.99199999999999,Reactive interactive protocol,Joanntown,1,Austria,2016-01-08 08:08:47,0
4.496,50,52802.0,53.084,Focused fresh-thinking Graphic Interface,South Peter,1,Heard Island and McDonald Islands,2016-01-02 12:25:36,1
3.9560000000000004,41,59243.46,57.251999999999995,Ameliorated exuding solution,Port Mitchell,1,Western Sahara,2016-05-13 11:57:12,1
3.976,28,35350.55,78.732,Integrated maximized service-desk,Pottermouth,1,Liberia,2016-02-08 14:02:22,1
5.711,22,59677.64,82.868,Self-enabling tertiary challenge,Lake Jonathanview,1,Dominican Republic,2016-06-07 23:46:51,0
8.326,40,70225.6,75.104,Decentralized foreground infrastructure,Alanview,1,Tonga,2016-01-02 14:36:03,0
6.942,25,65791.17,85.352,Quality-focused hybrid frame,Carterport,0,Lao People's Democratic Republic,2016-02-13 04:16:08,0
5.0600000000000005,30,34191.13,51.952,Realigned reciprocal framework,New Daniellefort,1,United States of America,2016-05-03 12:57:19,1
4.62,37,51315.38,47.72,Distributed maximized ability,Welchshire,0,Belgium,2016-04-03 11:38:36,1
6.688,35,62790.96,47.788,Polarized bifurcated array,Russellville,1,Indonesia,2016-03-23 19:58:15,1
8.397,40,66291.67,63.367999999999995,Progressive asynchronous adapter,West Lisa,1,Croatia,2016-02-02 11:49:18,0
7.656000000000001,30,68030.18,85.5,Business-focused high-level hardware,Greentown,0,Brunei Darussalam,2016-03-08 10:39:16,0
3.5490000000000004,48,43974.49,63.908,Fully-configurable holistic throughput,Timothyport,0,American Samoa,2016-04-08 14:35:44,1
8.029,31,49457.48,97.94800000000001,Ameliorated contextually-based collaboration,Teresahaven,1,Netherlands Antilles,2016-06-30 00:40:31,0
5.019,40,33987.27,46.92,Progressive uniform budgetary management,Lake Stephenborough,0,Thailand,2016-03-25 19:02:35,1
5.912,33,28210.03,49.816,Synergistic stable infrastructure,Silvaton,0,Greece,2016-05-12 21:32:06,1
5.988,30,75535.14,77.452,Reverse-engineered content-based intranet,West Michaelstad,1,French Polynesia,2016-03-02 05:11:01,0
5.970000000000001,28,49158.5,48.1,Expanded zero administration attitude,Florestown,0,Guernsey,2016-05-10 14:12:31,1
6.779999999999999,30,39809.69,47.1,Team-oriented 6thgeneration extranet,New Jay,1,Isle of Man,2016-03-03 02:59:37,1
8.159,35,65826.53,89.264,Managed disintermediate capability,North Lisachester,0,Holy See (Vatican City State),2016-07-04 11:03:49,0
8.11,29,61172.07,86.596,Front-line dynamic model,Port Stacy,1,El Salvador,2016-07-08 03:47:41,0
4.17,39,42898.21,50.78,Innovative regional structure,Jensenton,0,China,2016-05-27 05:35:27,1
7.394,27,68333.01,69.396,Function-based incremental standardization,North Alexandra,0,Myanmar,2016-02-10 13:46:35,0
5.835,37,70232.95,53.052,Universal asymmetric workforce,Rivasland,0,Macao,2016-06-12 21:21:53,1
5.156000000000001,46,63102.19,49.94,Business-focused client-driven forecast,Helenborough,0,Australia,2016-01-07 13:58:51,1
7.981,37,51847.26,101.268,Realigned global initiative,Garnerberg,0,United States Virgin Islands,2016-05-13 14:12:39,0
6.617,26,63580.22,91.47999999999999,Business-focused maximized complexity,North Anaport,0,Mexico,2016-05-02 00:01:56,0
5.821,37,47575.44,42.376,Open-source global strategy,Pattymouth,0,Djibouti,2016-02-07 17:06:35,1
6.612,49,39031.89,45.519999999999996,Stand-alone motivating moratorium,South Alexisborough,0,Cote d'Ivoire,2016-02-15 07:27:41,1
8.047,42,70505.06,86.072,Grass-roots multimedia policy,East Jennifer,1,Mali,2016-02-21 05:23:28,0
7.705,31,62161.26,94.65599999999999,Upgradable local migration,Hallfort,0,Jamaica,2016-03-20 22:27:25,0
4.9990000000000006,41,61068.26,48.428,Profound bottom-line standardization,New Charleschester,0,Romania,2016-03-24 09:34:00,1
8.03,58,49090.51,69.372,Managed client-server access,East Breannafurt,0,Cayman Islands,2016-04-04 20:01:12,1
7.936,33,62330.75,93.888,Cross-platform directional intranet,East Susanland,1,Gambia,2016-01-02 04:50:44,0
5.786,30,18819.34,66.744,Horizontal modular success,Estesfurt,0,Algeria,2016-07-08 17:14:01,1
7.029000000000001,26,62053.37,92.548,Vision-oriented multi-tasking success,Shirleyfort,1,Puerto Rico,2016-03-28 19:48:37,0
8.453,33,61922.06,86.072,Optional multi-state hardware,Douglasview,1,Norfolk Island,2016-07-11 09:32:53,0
5.913,44,49525.37,42.416000000000004,Upgradable heuristic system engine,South Lisa,1,Turkey,2016-06-09 17:11:02,1
8.151,41,53412.32,100.012,Future-proofed modular utilization,Kingshire,0,Guinea,2016-05-19 09:30:12,0
4.294,37,56681.65,52.160000000000004,Synergistic dynamic orchestration,Rebeccamouth,1,Moldova,2016-04-12 12:35:39,1
8.481,32,43299.63,93.572,Multi-layered stable encoding,Brownbury,1,Greece,2016-07-04 23:17:47,0
8.279,34,47997.75,52.83200000000001,Team-oriented zero-defect initiative,South Aaron,0,American Samoa,2016-02-01 00:52:29,1
5.922,55,39131.53,50.556,Polarized 5thgeneration matrix,North Andrew,1,Honduras,2016-01-13 02:39:00,1
3.5,40,46033.73,60.5,Fully-configurable context-sensitive Graphic Interface,South Walter,1,Mongolia,2016-06-18 16:02:34,1
4.661,42,65856.74,54.472,Progressive intermediate throughput,Catherinefort,0,Ethiopia,2016-01-01 20:17:49,1
6.326,29,54787.37,48.184,Customizable holistic archive,East Donna,1,Ethiopia,2016-03-02 04:02:45,1
7.9159999999999995,32,69562.46,81.16,Compatible intermediate concept,East Timothy,1,Sri Lanka,2016-03-30 20:23:48,0
6.794,43,68447.17,51.263999999999996,Assimilated next generation firmware,North Kimberly,0,Morocco,2016-05-01 00:23:13,1
7.991,32,62772.42,92.072,Total zero administration software,South Stephanieport,1,United Arab Emirates,2016-06-17 03:02:55,0
6.614,41,78092.95,66.108,Re-engineered impactful software,North Isabellaville,0,Western Sahara,2016-03-23 08:52:31,0
4.365,39,63649.04,55.548,Business-focused background synergy,North Aaronburgh,0,Western Sahara,2016-05-08 22:24:27,1
5.961,21,60637.62,79.38,Future-proofed coherent budgetary management,Port James,1,Cambodia,2016-04-06 05:55:43,0
4.661,52,27241.11,62.79600000000001,Ergonomic methodical encoding,Danielview,0,New Zealand,2016-04-05 05:54:15,1
8.937000000000001,34,42760.22,64.812,Compatible dedicated productivity,Port Stacey,1,Australia,2016-04-16 12:26:31,0
6.51,49,59457.52,47.239999999999995,Up-sized real-time methodology,West Kevinfurt,1,Bulgaria,2016-06-01 03:44:42,1
5.343999999999999,42,42907.89,43.268,Up-sized next generation architecture,Lake Jennifer,1,Libyan Arab Jamahiriya,2016-04-04 22:00:15,1
7.953,51,46132.18,97.964,Managed 6thgeneration hierarchy,Reyesfurt,0,Barbados,2016-06-26 04:22:26,0
9.143,39,46964.11,83.964,Organic motivating model,West Carmenfurt,1,French Polynesia,2016-07-07 03:55:01,0
7.356999999999999,30,70377.23,84.952,Pre-emptive transitional protocol,North Stephanieberg,0,Uruguay,2016-03-20 08:22:50,0
7.876,32,70012.83,83.208,Managed attitude-oriented Internet solution,East Valerie,1,Uruguay,2016-04-20 10:04:29,0
7.648999999999999,23,56457.01,72.444,Public-key asynchronous matrix,Sherrishire,0,Brazil,2016-03-25 05:05:27,0
6.172,26,67279.06,87.396,Grass-roots systematic hardware,Port Daniel,0,Venezuela,2016-02-14 07:15:37,0
8.453,35,54773.99,94.51599999999999,User-centric composite contingency,Brownview,0,Myanmar,2016-03-26 00:32:02,0
7.203,34,70783.94,92.38,Up-sized bi-directional infrastructure,Greerton,1,Malta,2016-07-05 22:33:48,0
7.747,36,70510.59,89.164,Assimilated actuating policy,Hatfieldshire,1,Jamaica,2016-03-14 03:29:12,0
7.565,39,64021.55,99.16,Organized upward-trending contingency,Brianabury,1,Bahrain,2016-05-30 02:34:25,0
7.815,33,72042.85,77.748,Ergonomic neutral portal,New Maria,0,Algeria,2016-03-07 22:32:15,0
6.38,38,36037.33,43.480000000000004,Adaptive demand-driven knowledgebase,Colebury,1,Tuvalu,2016-03-19 00:27:58,1
7.659000000000001,29,67526.92,84.65599999999999,Reverse-engineered maximized focus group,Calebberg,0,Georgia,2016-06-18 05:17:33,0
4.26,55,55121.65,67.316,Switchable analyzing encryption,Lake Ian,0,Cambodia,2016-07-11 18:12:43,1
7.877,28,63497.62,84.732,Public-key intangible Graphical User Interface,Gomezport,0,Guam,2016-01-01 08:27:06,0
8.34,39,60879.48,94.00399999999999,Advanced local task-force,Shaneland,0,Tanzania,2016-04-07 01:57:38,0
7.953,33,61467.33,94.688,Profound well-modulated array,East Aaron,0,Indonesia,2016-02-28 22:02:14,0
7.389,35,70495.64,91.99600000000001,Multi-channeled asymmetric installation,Dustinborough,1,Somalia,2016-06-26 17:25:55,0
7.58,36,71222.4,89.96000000000001,Multi-layered fresh-thinking neural-net,East Michaelland,0,Belize,2016-01-21 04:30:43,0
8.195,31,64698.58,83.50399999999999,Distributed cohesive migration,East Connie,1,Serbia,2016-05-01 21:46:37,0
5.639,58,32252.38,61.69199999999999,Programmable uniform website,West Shannon,0,Australia,2016-02-14 10:06:49,1
4.473,35,55316.97,51.024,Object-based neutral policy,North Lauraland,1,Guam,2016-01-27 18:25:42,1
3.835,33,47447.89,58.19199999999999,Horizontal global leverage,Port Christopher,1,Christmas Island,2016-06-16 20:24:33,1
7.253,37,73474.82,89.572,Synchronized grid-enabled moratorium,South Patrickfort,0,Papua New Guinea,2016-07-21 10:01:50,0
5.62,49,53549.94,45.94,Adaptive uniform capability,East Georgeside,1,Bahamas,2016-04-21 18:31:27,1
7.9670000000000005,28,58576.12,90.716,Total grid-enabled application,Charlesbury,0,Comoros,2016-07-20 01:56:33,0
7.542,26,63373.7,65.7,Optional regional throughput,Millertown,1,Western Sahara,2016-02-26 17:14:14,0
7.864,31,60283.47,94.112,Integrated client-server definition,South Renee,1,Nicaragua,2016-01-16 17:56:05,0
6.769,44,37345.34,43.688,Fundamental methodical support,South Jackieberg,0,Guam,2016-04-01 01:57:12,1
3.835,41,34886.01,57.876,Synergistic reciprocal attitude,Loriville,1,Vanuatu,2016-06-24 08:42:20,1
5.952,44,67511.86,100.432,Managed 5thgeneration time-frame,Amandaland,1,Bolivia,2016-05-27 18:45:35,0
6.226,37,77988.71,66.476,Vision-oriented uniform knowledgebase,West Robertside,0,Malawi,2016-05-26 15:40:12,0
6.475,36,63001.03,47.064,Multi-tiered stable leverage,North Sarashire,0,Venezuela,2016-04-06 01:19:08,1
7.997,26,61747.98,74.17999999999999,Down-sized explicit budgetary management,Port Maria,1,Nepal,2016-01-08 19:38:45,0
4.79,42,48467.68,45.812,Cross-group human-resource time-frame,East Jessefort,0,United Kingdom,2016-02-24 19:08:11,1
8.038,30,55130.96,95.224,Business-focused holistic benchmark,Port Anthony,0,Albania,2016-03-10 07:07:31,0
6.4510000000000005,42,79484.8,76.284,Virtual 5thgeneration neural-net,Edwardmouth,1,Madagascar,2016-04-29 07:49:01,0
7.128,37,67307.43,98.688,Distributed scalable orchestration,Dustinchester,1,Guyana,2016-04-10 16:08:09,0
5.032,40,27964.6,50.260000000000005,Realigned intangible benchmark,Rochabury,0,Yemen,2016-04-27 18:25:30,1
7.276000000000001,33,66431.87,96.252,Virtual impactful algorithm,Williamsport,1,India,2016-05-10 04:28:55,0
7.279999999999999,35,63551.67,99.816,Public-key solution-oriented focus group,Austinland,0,Puerto Rico,2016-01-03 23:21:26,0
7.4590000000000005,23,40135.06,63.339999999999996,Phased clear-thinking encoding,Lake Gerald,1,United States Virgin Islands,2016-02-15 16:52:04,1
4.6659999999999995,45,49101.67,47.263999999999996,Grass-roots mission-critical emulation,Wrightview,0,Antigua and Barbuda,2016-03-09 02:07:17,1
4.886,54,53188.69,53.784000000000006,Proactive encompassing paradigm,Perryburgh,0,French Guiana,2016-01-09 17:33:03,1
3.7049999999999996,39,49742.83,57.124,Automated object-oriented firmware,Tracyhaven,1,Antigua and Barbuda,2016-02-03 05:47:09,1
8.120999999999999,36,63394.41,93.216,User-friendly content-based customer loyalty,South Jaimeview,0,Turkmenistan,2016-01-02 09:30:11,0
6.689,23,64433.99,83.296,Universal incremental array,Sandersland,1,Honduras,2016-01-04 07:28:43,0
6.811,38,73884.48,92.48400000000001,Reactive national success,South Meredithmouth,0,Seychelles,2016-01-07 21:21:50,0
6.915000000000001,46,36424.94,45.088,Automated multi-state toolset,Richardsonshire,0,Cyprus,2016-07-24 00:22:16,1
6.572,36,28275.48,48.048,Managed didactic flexibility,Kimberlymouth,0,Saint Pierre and Miquelon,2016-02-13 13:57:53,1
4.004,27,48098.86,64.632,Cross-platform neutral system engine,Meghanchester,0,Poland,2016-05-08 10:25:08,1
6.859999999999999,33,68448.94,54.032000000000004,Focused high-level frame,Tammyshire,0,Taiwan,2016-02-17 18:50:57,1
5.616,25,66429.84,65.7,Seamless motivating approach,Millerbury,1,Cote d'Ivoire,2016-01-22 19:43:53,1
7.859999999999999,46,41768.13,101.836,Enhanced systematic adapter,Lake Elizabethside,1,Micronesia,2016-07-20 13:21:37,0
7.829000000000001,38,57844.96,100.828,Networked regional Local Area Network,Villanuevaton,0,Liberia,2016-01-05 20:58:42,0
4.383,45,35684.82,51.604,Total human-resource flexibility,Greerport,0,Saudi Arabia,2016-01-29 05:39:16,1
7.731,32,62792.43,95.24,Assimilated homogeneous service-desk,North Garyhaven,0,Nepal,2016-06-17 20:18:27,0
3.9859999999999998,28,51171.23,64.49600000000001,Ergonomic zero tolerance encoding,East Sharon,0,Ghana,2016-02-23 13:55:48,1
6.677,25,58847.07,56.452,Cross-platform zero-defect structure,Johnstonmouth,0,Iran,2016-07-09 11:18:02,1
5.720000000000001,42,57739.03,44.263999999999996,Innovative maximized groupware,East Heatherside,0,New Zealand,2016-03-19 11:09:36,1
7.315,25,64631.22,84.44800000000001,Face-to-face executive encryption,Lake Patrick,1,Libyan Arab Jamahiriya,2016-01-29 07:14:04,0
8.206999999999999,24,50337.93,77.588,Monitored local Internet solution,Richardsonmouth,0,Sri Lanka,2016-06-14 07:02:09,0
4.984,38,67781.31,54.096000000000004,Phased hybrid superstructure,Jenniferhaven,1,United Arab Emirates,2016-05-18 03:19:03,1
4.397,36,68863.95,62.788,User-friendly grid-enabled analyzer,Boyerberg,1,Indonesia,2016-01-30 09:54:03,1
7.725,27,55901.12,92.55199999999999,Pre-emptive neutral contingency,Port Elijah,1,Saint Vincent and the Grenadines,2016-04-25 16:58:50,0
7.484,37,64775.1,98.576,User-friendly impactful time-frame,Knappburgh,1,Mongolia,2016-01-14 16:30:38,0
8.353,36,67686.16,81.824,Customizable methodical Graphical User Interface,New Dawnland,0,Honduras,2016-07-06 05:34:52,0
3.8630000000000004,48,57777.11,88.84400000000001,Cross-platform logistical pricing structure,Chapmanmouth,0,Papua New Guinea,2016-04-07 10:51:05,1
8.4,48,46868.53,54.484,Inverse discrete extranet,Robertside,1,Kyrgyz Republic,2016-04-17 05:08:52,1
5.213,50,40926.93,47.308,Open-source even-keeled database,West Raymondmouth,1,Ethiopia,2016-01-28 17:03:54,1
7.183,40,22205.74,54.19199999999999,Diverse background ability,Costaburgh,1,Rwanda,2016-02-18 22:42:33,1
7.836,24,58920.44,78.708,Multi-tiered foreground Graphic Interface,Kristineberg,1,Kyrgyz Republic,2016-06-24 21:09:58,0
5.018,35,63006.14,51.128,Customizable hybrid system engine,Sandrashire,1,Grenada,2016-06-20 04:24:41,1
6.4670000000000005,51,24316.61,55.339999999999996,Horizontal incremental website,Andersonfurt,1,Togo,2016-02-14 16:33:29,1
6.95,26,68348.99,81.536,Front-line systemic capability,Tranland,0,Pakistan,2016-02-27 13:51:44,0
6.522,30,66263.37,96.036,Fully-configurable foreground solution,Michaelland,1,Falkland Islands (Malvinas),2016-05-07 15:16:07,0
6.206,40,63493.6,46.507999999999996,Digitized radical array,East Rachaelfurt,1,Jersey,2016-03-16 20:10:53,1
8.429,30,56984.09,64.132,Team-oriented transitional methodology,Lake Johnbury,1,Cayman Islands,2016-06-26 02:06:59,1
3.2909999999999995,37,51691.55,72.408,Future-proofed fresh-thinking conglomeration,Elizabethstad,0,South Africa,2016-07-17 14:26:04,1
3.95,31,49911.25,59.275999999999996,Operative multi-tasking Graphic Interface,West Brad,1,Micronesia,2016-01-28 16:42:36,1
7.519,31,33502.57,98.304,Implemented discrete frame,Johnstonshire,1,Tajikistan,2016-06-16 18:04:51,0
7.6209999999999996,31,65834.97,91.576,Ameliorated exuding encryption,Lake Timothy,1,Bolivia,2016-06-19 23:21:38,0
6.776000000000001,31,66176.97,97.036,Programmable high-level benchmark,Anthonyfurt,0,Cameroon,2016-05-24 17:42:58,0
4.0009999999999994,53,51463.17,64.708,Sharable multimedia conglomeration,East Brettton,0,Ecuador,2016-03-01 22:06:37,1
5.2700000000000005,41,41059.64,43.736000000000004,Team-oriented high-level orchestration,New Matthew,1,Zambia,2016-01-31 08:50:38,1
6.840999999999999,38,61428.18,103.904,Grass-roots empowering paradigm,Christopherchester,0,Guinea-Bissau,2016-04-30 15:27:22,0
3.5549999999999997,39,51593.46,60.472,Robust object-oriented Graphic Interface,Westshire,0,Micronesia,2016-01-13 20:38:35,1
7.454000000000001,24,57518.73,87.9,Switchable secondary ability,Alexisland,0,Bahamas,2016-03-30 16:15:59,0
8.175,24,52656.13,76.03200000000001,Open-architected web-enabled benchmark,Kevinchester,1,Cape Verde,2016-04-29 18:53:43,0
8.785,31,52178.98,84.108,Compatible scalable emulation,New Patriciashire,1,French Polynesia,2016-06-14 19:48:34,0
6.023,60,46239.14,60.616,Seamless optimal contingency,Port Brenda,1,Saudi Arabia,2016-07-15 15:43:36,1
8.797,35,48918.55,59.7,Secured secondary superstructure,Port Brianfort,1,France,2016-03-24 05:38:01,0
7.817,27,65227.79,76.908,Automated mobile model,Portermouth,1,Burundi,2016-04-26 20:57:48,0
6.7909999999999995,23,55002.05,58.720000000000006,Re-engineered non-volatile neural-net,Hubbardmouth,1,Latvia,2016-01-12 03:28:31,1
8.577,27,52261.73,76.712,Implemented disintermediate attitude,South Brian,1,Morocco,2016-04-09 23:26:42,0
4.116,49,59448.44,60.33200000000001,Configurable interactive contingency,Hendrixmouth,1,Venezuela,2016-03-28 09:15:58,1
5.354,39,47314.45,43.212,Optimized systemic capability,Julietown,0,Palau,2016-06-23 11:05:01,1
7.394,26,55411.06,94.46000000000001,Front-line non-volatile implementation,Lukeport,1,Isle of Man,2016-01-24 01:53:14,0
6.343,29,66504.16,94.7,Ergonomic 24/7 solution,New Shane,1,Peru,2016-04-15 10:18:55,0
8.459,36,47169.14,96.72,Integrated grid-enabled budgetary management,Lake Jillville,1,Belgium,2016-04-26 13:13:20,0
7.013,31,70889.68,89.99199999999999,Profit-focused systemic support,Johnsonfort,0,Croatia,2016-05-16 23:21:06,0
4.019,37,55358.88,54.79600000000001,Right-sized system-worthy project,Adamsbury,0,France,2016-01-18 02:51:13,1
5.8950000000000005,55,56242.7,52.516,Proactive actuating Graphical User Interface,East Maureen,1,Slovenia,2016-06-20 08:34:46,1
3.5759999999999996,51,45522.44,78.02799999999999,Versatile optimizing projection,North Angelastad,0,Peru,2016-07-18 04:53:22,1
5.936,49,46931.03,44.336,Universal multi-state system engine,Amandafort,0,Belarus,2016-07-01 01:12:04,1
9.11,40,55499.69,79.252,Secured intermediate approach,Michaelmouth,1,Bolivia,2016-03-07 22:51:00,0
6.104,41,75805.12,59.684000000000005,Operative didactic Local Area Network,Ronaldport,0,Benin,2016-05-02 15:31:28,1
7.406000000000001,23,40345.49,90.396,Phased content-based middleware,Port Davidland,0,Wallis and Futuna,2016-07-23 06:18:51,0
6.462999999999999,45,15598.29,63.52,Triple-buffered high-level Internet solution,Isaacborough,1,Azerbaijan,2016-06-12 03:11:04,1
8.129000000000001,28,33239.2,87.888,Synergized well-modulated Graphical User Interface,Lake Michael,0,Mongolia,2016-02-15 20:41:05,0
7.606999999999999,36,68033.54,94.224,Implemented bottom-line implementation,West Michaelshire,0,Denmark,2016-01-23 01:42:28,0
7.5920000000000005,22,38427.66,73.06,Monitored context-sensitive initiative,Port Calvintown,0,Russian Federation,2016-02-26 01:18:44,0
7.834999999999999,46,53185.34,101.392,Pre-emptive client-server open system,Parkerhaven,0,Brazil,2016-01-11 02:07:14,0
4.614,28,39723.97,55.188,Seamless bandwidth-monitored knowledge user,Markhaven,1,Ethiopia,2016-04-04 13:56:14,1
4.433,41,43386.07,48.251999999999995,Ergonomic empowering frame,Estradashire,0,Guyana,2016-01-14 09:27:59,1
4.643,28,53922.43,54.879999999999995,Reverse-engineered background Graphic Interface,Brianland,1,Ethiopia,2016-04-25 03:18:45,1
6.604000000000001,27,71881.84,79.904,Synergistic non-volatile analyzer,Cassandratown,0,Mauritius,2016-03-05 23:02:11,0
8.431000000000001,29,47139.21,90.348,Object-based optimal solution,West Dannyberg,0,Djibouti,2016-01-06 21:43:22,0
8.366,38,68877.02,70.056,Profound dynamic attitude,East Debraborough,0,Syrian Arab Republic,2016-02-18 03:58:36,0
8.125,33,65186.58,88.94,Enhanced system-worthy toolset,Frankchester,1,Saint Martin,2016-04-16 14:15:55,0
8.526,32,55424.24,89.628,Reverse-engineered dynamic function,Lisafort,1,Netherlands Antilles,2016-02-24 06:18:11,0
8.653,46,46500.11,93.34400000000001,Networked responsive application,Colemanshire,0,Greece,2016-06-29 01:19:21,0
7.644,26,58820.16,89.67999999999999,Distributed intangible database,Troyville,1,Madagascar,2016-01-05 06:34:20,0
5.284000000000001,43,28495.21,48.924,Multi-tiered mobile encoding,Hobbsbury,0,Senegal,2016-07-16 10:14:04,1
8.524,31,61840.26,73.136,Optional contextually-based flexibility,Harrisonmouth,1,Burkina Faso,2016-06-17 03:23:13,0
7.470999999999999,46,37908.29,103.224,Proactive local focus group,Port Eugeneport,1,Czech Republic,2016-06-13 11:06:40,0
8.295,39,69805.7,80.51599999999999,Customer-focused impactful success,Karenmouth,0,Lao People's Democratic Republic,2016-04-05 08:18:45,0
7.642,26,60315.19,89.264,Open-source optimizing parallelism,Brendaburgh,1,Netherlands Antilles,2016-04-17 18:38:14,0
4.204,49,67323.0,72.84400000000001,Organic logistical adapter,New Christinatown,0,Qatar,2016-02-03 16:54:33,1
4.628,26,50055.33,91.512,Stand-alone eco-centric system engine,Jacksonstad,1,Andorra,2016-04-18 21:07:28,1
4.826,50,43573.66,48.980000000000004,User-centric intermediate knowledge user,South Margaret,1,Liechtenstein,2016-06-18 22:31:22,1
7.103,55,28186.65,60.30800000000001,Programmable didactic capacity,Port Georgebury,0,China,2016-03-12 07:18:36,1
8.137,33,66412.04,86.01599999999999,Enhanced regional conglomeration,New Jessicaport,0,Vietnam,2016-01-15 01:20:05,0
5.805,32,15879.1,78.216,Total asynchronous architecture,Sanderstown,1,Tajikistan,2016-02-12 10:39:10,1
7.5,29,63965.16,92.144,Secured upward-trending benchmark,Perezland,1,Eritrea,2016-02-16 02:29:03,0
7.961,31,58342.63,94.388,Customizable value-added project,Luisfurt,0,Monaco,2016-04-04 21:23:13,0
5.256,31,33147.19,100.144,Integrated interactive support,New Karenberg,1,Israel,2016-04-24 01:48:21,1
6.218,33,65899.68,50.576,Reactive impactful challenge,West Leahton,0,Hungary,2016-05-20 00:00:48,1
7.789,26,64188.5,80.616,Switchable multi-state success,West Sharon,0,Singapore,2016-05-15 03:10:50,0
6.608,61,58966.22,73.692,Synchronized multi-tasking ability,Klineside,1,Cuba,2016-01-07 23:02:43,1
8.921,33,44078.24,84.212,Fundamental clear-thinking knowledgebase,Lake Cynthia,0,Reunion,2016-07-19 12:05:58,0
4.996,55,60968.62,60.775999999999996,Multi-layered user-facing parallelism,South Cynthiashire,1,Zambia,2016-04-04 00:02:20,1
7.744,28,65620.25,84.15599999999999,Front-line incremental access,Lake Jacob,0,Gabon,2016-06-10 04:21:57,0
8.258,38,65496.78,90.092,Open-architected zero administration secured line,West Samantha,1,Dominica,2016-03-11 14:50:56,0
3.936,29,52462.04,64.716,Mandatory disintermediate info-mediaries,Jeremybury,1,Bahamas,2016-01-14 20:58:10,1
4.723,38,70582.55,59.92,Implemented context-sensitive Local Area Network,Blevinstown,1,Tokelau,2016-06-22 05:22:58,1
8.785,34,51816.27,61.20399999999999,Digitized interactive initiative,Meyerchester,0,Turkmenistan,2016-03-19 08:00:58,0
6.5569999999999995,46,23410.75,52.34400000000001,Implemented asynchronous application,Reginamouth,0,Belgium,2016-04-15 15:07:17,1
7.801,26,62729.4,80.284,Focused multi-state workforce,Donaldshire,1,French Guiana,2016-03-28 02:29:19,0
4.415,28,48867.67,56.784000000000006,Proactive secondary monitoring,Salazarbury,1,Martinique,2016-01-22 15:03:25,1
4.357,36,50971.73,50.08,Front-line upward-trending groupware,Lake Joshuafurt,1,French Polynesia,2016-06-25 17:33:35,1
7.683,28,67990.84,77.124,Quality-focused 5thgeneration orchestration,Wintersfort,0,Ecuador,2016-03-04 14:33:38,0
4.206,34,43241.19,52.620000000000005,Multi-layered secondary software,Jamesmouth,0,Puerto Rico,2016-06-29 02:48:44,1
7.627,27,60082.66,90.676,Total coherent superstructure,Laurieside,1,United Arab Emirates,2016-06-18 01:42:37,0
7.427,37,65180.97,98.82000000000001,Monitored executive architecture,Andrewmouth,1,Burkina Faso,2016-01-31 09:57:34,0
7.327,28,67301.39,86.49600000000001,Front-line multi-state hub,West Angela,1,Luxembourg,2016-05-22 15:17:25,0
